id,xcoord,ycoord
3001,3.703374993,1.415546801
3232,3.707562771,4.044020366
2994,3.713738636,1.837080291
3000,3.717044498,1.898981992
3111,3.719247631,1.351025671
3209,3.721808804,5.113815906
3018,3.724188232,1.743854444
1485,3.732638287,2.779785479
48,3.734331398,9.941182507
2815,3.735841305,6.111373266
3007,3.742043302,1.439489119
1671,3.743209862,0.962053321
3005,3.744665586,1.411029898
2821,3.745582426,6.930552807
2912,3.752071222,7.915386598
2809,3.754459474,6.245072415
2991,3.766854032,1.29849097
2241,3.77189044,8.063706758
3014,3.782689955,1.336851303
36,3.788527084,9.138793531
2249,3.789934823,8.628191597
2808,3.807407998,6.21018984
46,3.807676406,9.759094358
3216,3.815752022,5.540510633
407,3.831541821,2.992843298
33,3.832569685,9.560781903
2253,3.837633161,8.64908699
3223,3.840929742,4.162154556
3019,3.841326913,1.331122025
3211,3.84173989,5.338010072
2546,3.844524263,7.231375899
3202,3.857137389,5.609591867
420,3.8587664,3.516963836
1676,3.882259229,0.927780351
3026,3.882625936,1.343505094
3240,3.882841939,4.303307745
3244,3.893147027,4.083454015
1675,3.899787187,0.960642397
3233,3.925720995,4.881546255
3021,3.943543357,1.368832197
3210,3.944232342,5.099906294
3012,3.947107081,1.539433901
1673,3.947554603,0.084128534
2250,3.964125102,8.908890154
3002,3.969839402,1.522202462
2996,3.970254738,1.052873183
1484,3.975140536,2.126650597
2814,3.980320239,6.154728165
425,3.983660537,3.805380076
2999,3.987078241,1.297655577
1312,3.991728931,8.345194347
1339,3.991972297,4.359940154
1440,3.993234586,4.500030833
1330,3.994741396,4.566637887
1309,3.995728849,8.47723805
419,3.997130217,3.692526819
1779,3.999692095,2.108145351
1786,4.001619997,2.602211173
1294,4.002060077,8.983956415
2538,4.003577368,7.503256936
1291,4.00479208,8.197749228
774,4.005393812,3.608191777
2671,4.012292297,7.106925965
1324,4.014290775,8.691374888
694,4.01443911,3.39140325
1688,4.015267123,1.349198687
1323,4.01601796,8.405470729
717,4.018590696,3.776805008
722,4.019310795,3.411387261
710,4.020685024,3.261054853
1306,4.021190648,8.8542548
1788,4.022464364,2.35922925
790,4.023450761,3.019886823
824,4.027545956,5.973989327
1690,4.027633417,1.884649218
1263,4.02852469,9.334115803
689,4.030528696,3.45599015
721,4.032594057,3.19198483
2541,4.033889883,7.388136029
730,4.036963796,3.066341292
751,4.039676778,3.065172064
1271,4.043800627,9.032475386
1693,4.044951346,1.898384377
724,4.045474316,3.271714588
731,4.046818452,3.358252055
767,4.048684861,3.967619873
2690,4.048877445,7.335932304
813,4.050365285,3.444641437
1420,4.051562212,4.439654753
804,4.052993702,3.952723296
821,4.054101456,5.759702477
1313,4.057474689,8.623110103
1845,4.059094528,0.545161939
1698,4.059725714,1.10286635
1430,4.062529244,4.882368647
764,4.068160193,3.641735199
817,4.068518266,5.429082688
839,4.070258781,5.755928069
1302,4.073760802,8.937454439
811,4.075955873,3.669685056
1695,4.079256283,1.459418337
754,4.080417019,3.29986906
2153,4.080516065,2.84441477
1441,4.08136069,4.48124388
805,4.081414292,2.997692305
1784,4.082584337,2.439001878
1341,4.08279349,4.650479343
1333,4.083405172,4.233215931
1340,4.087516961,4.555863566
1694,4.089734672,1.123435939
2670,4.096840073,7.628450939
2701,4.098932006,7.757995586
1406,4.099554562,6.881166025
2692,4.100633912,7.557260356
1443,4.10101047,4.307450651
770,4.103978692,3.491553126
1346,4.104454927,4.639372443
1288,4.105396028,8.236952822
786,4.107425618,3.68568212
1276,4.10810178,9.198968967
1283,4.109024877,8.826690488
1426,4.110811989,4.158503979
1708,4.121370197,1.855286533
1776,4.123934042,2.939570942
1446,4.140559882,4.434986884
781,4.142714971,3.842322904
1307,4.143022772,8.798064376
778,4.145251644,3.6416827
1448,4.145801453,4.239459432
1959,4.14751775,0.463577637
729,4.150489501,3.221835508
1794,4.156691769,2.60557815
797,4.163322099,3.903556166
762,4.163791019,3.441636732
1781,4.163799906,2.580713908
1416,4.165096464,4.449931767
741,4.170888033,3.142043337
1424,4.171491106,4.65180091
2707,4.173025836,7.154857563
1264,4.173619634,9.824473351
1839,4.177305286,0.410960613
2677,4.179222793,7.696375
707,4.179905002,3.069120044
1402,4.184615636,6.340140192
708,4.186113195,3.454409762
718,4.18749352,3.109884425
1316,4.193776676,8.236044369
1703,4.193865545,1.051160988
1268,4.194015596,9.667610987
1399,4.198386303,6.376875752
862,4.199480333,5.390552914
1681,4.201124306,1.647895692
800,4.204700509,3.94638364
1587,4.205210287,1.677514215
1310,4.206302032,8.305022731
1311,4.207228186,8.589873337
1403,4.219122023,6.003070919
1586,4.219727521,1.767992348
1303,4.22095757,8.264615654
693,4.22218273,3.870431243
1287,4.225963636,8.010894909
1780,4.226528034,2.86003339
1850,4.227570061,0.056511315
1687,4.229122807,1.359748641
1858,4.232106501,0.459378888
1699,4.232574318,1.497529173
698,4.232658426,3.690226512
1853,4.239606804,0.741636062
826,4.240968002,5.638397518
1267,4.241986597,9.689321971
1423,4.245401321,4.952152928
1329,4.250385313,4.993657641
1438,4.253315431,4.810484757
1842,4.253351469,0.848142894
779,4.257349057,3.953431948
783,4.267726503,3.669223131
753,4.270073503,3.213534827
828,4.27472975,5.066543327
1700,4.275443545,1.483363368
799,4.2792224,3.469132832
1709,4.280792329,1.190015337
2676,4.283885568,7.688122176
1449,4.292521526,4.541255371
836,4.300777474,5.84914085
784,4.301538086,3.909418008
771,4.301856378,3.91331649
734,4.302062865,3.705226371
1418,4.302071332,6.510797996
1777,4.303801152,2.604191788
1327,4.303886397,4.849650901
1405,4.313822257,6.406556614
1331,4.314180141,4.971147772
815,4.318045748,5.239079266
2540,4.323650289,7.75418572
715,4.3267737,3.190697418
1848,4.328553077,0.236230414
820,4.328700223,5.564677102
791,4.347443507,2.998225047
816,4.347856861,5.997407858
1434,4.348052911,4.250842685
760,4.350628392,3.451324859
1445,4.357599911,4.255636508
2678,4.362437141,7.353478756
705,4.363262283,3.49659963
1419,4.366160033,6.128944029
801,4.368226681,3.34302124
703,4.370686555,3.258673865
1785,4.373648077,2.806286043
1278,4.374785572,8.163407267
1293,4.375776609,8.006969281
1838,4.376761931,0.449223923
752,4.377919341,3.279157869
720,4.378529104,3.181197439
758,4.380873675,3.813127181
1696,4.381939399,1.665472812
1390,4.382989835,6.724304826
853,4.389418852,5.699015619
843,4.391942996,5.920843308
1793,4.39296242,2.764602816
696,4.395919866,3.963868445
1336,4.400229865,4.560986527
1265,4.405075325,9.549589676
832,4.405686853,5.153068058
761,4.40760649,3.306977136
1435,4.407685004,4.134528241
776,4.407896565,3.677164197
1961,4.409021337,0.029692439
2528,4.409648191,7.652395983
782,4.410291934,3.973593763
796,4.410947054,3.200192441
1803,4.411152416,3.001810406
1447,4.412447837,4.509457652
1279,4.413080624,8.07882247
1314,4.416162399,8.874051369
1427,4.416737497,5.001842168
2536,4.420812592,7.645040137
1349,4.422075733,4.225900702
702,4.423550954,3.889358839
723,4.427982291,3.094621191
1400,4.428252572,6.308854067
712,4.430164335,3.932167072
2535,4.430358588,7.725937552
2706,4.430638863,7.253491371
1401,4.433975024,6.96290218
1292,4.442028356,8.862514309
1286,4.442282656,8.443119572
2697,4.444360293,7.440938759
860,4.449038666,5.739649372
1431,4.449540607,4.013607302
719,4.454162357,3.6058416
1789,4.460872729,2.533213156
1396,4.461700524,6.32206958
765,4.464196643,3.69314883
1429,4.467319244,4.671178183
699,4.467623332,3.797817082
1444,4.471567149,4.312874946
1774,4.472640404,2.586324003
1795,4.473116417,2.087121912
1783,4.473718803,2.7080404
1317,4.473788297,8.829813894
768,4.475894188,3.286690656
732,4.476095629,3.4615121
807,4.477684341,3.545557352
1849,4.487056619,0.52378467
1285,4.488797129,8.866420447
775,4.489602004,3.630260365
1300,4.490555817,8.165109
838,4.493131914,5.555780051
806,4.495293572,3.594514581
1273,4.496470678,8.743753975
1334,4.499245904,4.215463087
2529,4.500362038,7.679218924
1332,4.502041614,4.149758515
848,4.502334275,5.171022179
1281,4.504957771,8.184548346
2691,4.508453905,7.798837981
2696,4.511609855,7.038388419
2526,4.512753357,7.286648283
1851,4.51326465,0.677137954
2675,4.515000018,7.159735764
1335,4.515760104,4.278833214
1702,4.517014305,1.298225209
2534,4.520275644,7.743264216
1290,4.520452855,8.248077874
2674,4.526300779,7.920830296
812,4.528617872,3.171814644
1852,4.528880985,0.393901458
802,4.534361698,3.127698878
2539,4.535757694,7.716413363
1407,4.536793866,6.791020806
1413,4.537710067,6.178340763
1697,4.539461356,1.816624455
1284,4.541505247,8.351463531
822,4.542340846,5.051061036
1705,4.54290802,1.070071843
733,4.549350115,3.936805662
1843,4.551923481,0.889304119
1328,4.554481351,4.260447908
1409,4.554692867,6.67544412
1347,4.554775615,4.041478533
700,4.557546808,3.64748983
2685,4.559081927,7.155861478
1854,4.566471755,0.571023496
2689,4.568435717,7.521010671
1296,4.570317224,8.377491214
1792,4.570549525,2.387995789
690,4.577163745,3.654639526
788,4.578397713,3.686656326
1395,4.583941002,6.25385232
1791,4.585048953,2.443783508
814,4.58650692,3.833680165
859,4.588521815,5.496849809
1277,4.595071377,9.033773372
818,4.598366085,5.557635464
1315,4.600132153,8.667319693
1337,4.600866498,4.06958207
772,4.603543761,3.911183025
831,4.605264026,5.524099615
711,4.60550309,3.220567344
742,4.606873629,3.34596023
829,4.613959664,5.452477583
823,4.615997364,5.063385336
785,4.618259979,3.652535973
1282,4.621977859,8.48861511
706,4.631117171,3.740053167
709,4.631808155,3.679949199
726,4.631999604,3.748381456
1442,4.633176223,4.324529896
714,4.633693092,3.855245213
1802,4.638685261,2.604411345
827,4.640394476,5.173796418
1691,4.642575823,1.922972452
1414,4.643360387,4.456848509
757,4.645883736,3.177351614
1393,4.651881705,6.50052026
1289,4.65424051,8.311014407
759,4.655376596,3.590394859
1269,4.656305819,9.224825124
1847,4.656342376,0.418205086
695,4.65695773,3.406601821
780,4.658973759,3.484249767
1280,4.664869295,8.358233948
803,4.666759892,3.857255785
1408,4.672970579,6.08278931
2672,4.678486063,7.962497774
1298,4.680622576,8.737152297
845,4.681595412,5.768764258
1404,4.681841736,6.611412065
2537,4.6823257,7.178546728
830,4.684571169,5.645936494
1782,4.685843013,2.542773499
691,4.687589819,3.393940196
1432,4.688754266,4.789717772
1433,4.689771132,4.155636972
2683,4.695870978,7.056804915
1305,4.696942232,8.686263075
716,4.698016415,3.243096131
1272,4.699769896,9.733498434
1297,4.700509918,8.287130186
697,4.707970362,3.759877867
1411,4.714069154,6.813536892
2687,4.719518661,7.987649952
1451,4.721027151,4.492040863
1421,4.721661225,4.069229128
1270,4.725529993,9.02284856
846,4.726182699,5.936989039
2688,4.727012743,7.346218375
777,4.732436827,3.736312978
1689,4.736738179,1.144795795
792,4.738836576,3.959964699
1452,4.738878701,4.730912999
841,4.740491906,5.17217357
728,4.741267728,3.37144013
1425,4.742135317,4.260291765
766,4.74244325,3.668289333
1437,4.74598662,4.789853518
844,4.746668079,5.319716223
809,4.74674443,3.02870753
1417,4.755321196,4.968751684
861,4.757128288,5.864808873
1692,4.758265102,1.779655207
1304,4.767508219,8.291725846
1860,4.773944432,0.59291679
701,4.774104949,3.952657065
851,4.776100057,5.735447692
1706,4.778448486,1.789054372
1680,4.778978814,1.154640134
769,4.778998903,3.944120765
756,4.779020179,3.869026717
1410,4.781155136,6.935914248
795,4.781430632,3.209032208
2680,4.784511608,7.975123666
808,4.786060359,3.342348944
2699,4.794644478,7.770428509
1394,4.795683771,6.402114042
789,4.796233949,3.887231063
2681,4.799092125,7.256412175
1686,4.799330531,1.629482138
794,4.799536489,3.430079887
2527,4.80475854,7.244898577
1846,4.806490578,0.578388712
1775,4.807817735,2.184898693
1796,4.809389579,2.226664916
1859,4.809857569,0.083443637
798,4.814074859,3.63003596
837,4.816963117,5.181555989
1844,4.824033675,0.208473962
1787,4.824969565,2.869990972
849,4.82598156,5.104248172
852,4.831665573,5.326805446
2698,4.832263997,7.688150191
1326,4.834221134,4.215076908
1391,4.834231343,6.811330367
1960,4.834256608,0.78388191
2693,4.838580696,7.978345069
847,4.840052246,5.573869927
1295,4.840161219,8.699917622
834,4.842557971,5.550101796
1266,4.844353303,9.760516738
854,4.85031688,5.507493813
1397,4.852341783,6.092116625
1322,4.852687338,8.672115523
773,4.854104461,3.315424079
1422,4.854645595,4.081377867
840,4.855983404,5.550701569
1778,4.8563097,2.887614962
1308,4.85635442,8.53003091
1450,4.860582817,4.236299095
787,4.863953783,3.193451134
688,4.86449272,3.841001594
1299,4.866046403,8.14971456
692,4.869111764,3.360606578
1861,4.873618687,0.490661862
1797,4.876640041,2.731999291
835,4.877420462,5.508243019
2695,4.878703567,7.232671706
1707,4.880142969,1.404485274
1790,4.881214025,2.086819883
740,4.884967369,3.737259884
2679,4.887270567,7.284570321
2684,4.890378354,7.663226834
842,4.890691695,5.134944235
810,4.891042308,3.589962504
725,4.891758486,3.68618971
825,4.894126253,5.659719182
739,4.897393061,3.934707314
727,4.901009128,3.020670354
1392,4.906931699,6.584512507
704,4.907374688,2.995024392
1855,4.91113081,0.621093346
687,4.923606787,3.118785887
793,4.923702129,3.56163624
1338,4.925827486,4.187668846
1453,4.930304489,4.808826497
1274,4.933425495,9.271595686
1841,4.936951907,0.994557118
1436,4.937370797,4.159927859
1439,4.938999791,4.688818727
2700,4.940753354,7.56546708
2694,4.945071624,7.3923287
1301,4.956476507,8.938022162
763,4.957064168,3.695017054
1275,4.960610065,9.763140656
1701,4.961049114,1.387488015
2673,4.966132126,7.279183717
713,4.968318275,3.77434337
1704,4.975380523,1.800566877
833,4.975603093,5.708678337
2682,4.979849821,7.382810074
1398,4.981898421,6.771831304
1415,4.982723778,4.818474835
850,4.985641532,5.481152698
1428,4.985650021,4.018137007
2686,4.98727165,7.80397715
1348,4.989027128,4.036002963
1192,4.99810585,7.387046119
1840,4.998324293,0.269430847
1412,5.00125655,6.706678117
2260,5.010253927,2.490512012
1108,5.017839546,3.77626747
553,5.017944579,4.443668529
3412,5.023776239,5.248870185
475,5.031898882,4.34054031
434,5.034491783,4.694287083
454,5.049572211,4.583730611
459,5.052024877,4.919443145
470,5.053607068,4.57958144
3302,5.055689748,6.556683133
1186,5.060095753,7.167064033
468,5.060946707,5.001064902
3273,5.062075771,6.054078227
444,5.063184883,4.104351405
154,5.065052352,1.791554373
1198,5.06729448,7.511415715
1114,5.074645793,3.107537921
3424,5.076751978,5.55110435
3407,5.082271723,5.335865057
3409,5.087660118,5.58344793
466,5.090132125,4.931973295
3406,5.091987514,5.652518477
1100,5.096696866,3.129072468
544,5.102107977,4.787061846
2976,5.102926746,8.933130355
3410,5.106593386,5.855628625
551,5.107068238,4.908345278
1533,5.109163341,9.573517648
3421,5.111547658,5.610135482
3419,5.12110049,5.939812201
1085,5.121229053,7.142909371
3303,5.122936417,6.893309993
3423,5.125189449,5.127335881
2269,5.125972447,2.518921112
3280,5.135751462,6.669467335
449,5.135857423,4.574482797
556,5.137129771,4.570873472
455,5.140460135,4.833734952
3308,5.14294146,6.59033267
431,5.144424905,4.219907383
3296,5.144951229,6.890128472
3290,5.147898743,6.61907304
1121,5.153445862,3.828597599
3399,5.157249292,5.549681892
1083,5.163273926,7.298563569
3301,5.165808809,6.115555067
3428,5.171194293,5.563707179
1099,5.171324416,3.932492949
463,5.172074105,4.536245282
338,5.173808783,0.814056188
445,5.180152481,4.322040091
1520,5.19529548,9.311816703
432,5.209338647,4.504125524
2257,5.209393595,2.751595921
3436,5.220827376,5.085790105
1113,5.227331356,3.259880314
2264,5.232524321,2.204347472
1185,5.237175138,7.733103723
3427,5.239902323,5.910360277
437,5.241928214,4.996990911
2977,5.242187213,8.503769343
162,5.248806141,1.21616887
2268,5.253796651,2.351111046
3294,5.254666634,6.106468783
3434,5.255851993,5.089965809
2984,5.263715919,8.815035788
1130,5.264271012,3.102484557
446,5.268876917,4.627775486
1134,5.271935325,3.159629727
3422,5.273115699,5.147673422
3402,5.275752536,5.77857871
169,5.279061176,1.422224768
461,5.27939964,4.540777807
1519,5.285818172,9.918501998
469,5.300534308,4.471816949
1197,5.30660411,7.214232876
1102,5.310533807,3.849157622
558,5.313273013,4.33124438
1098,5.314143532,3.228009654
167,5.314380094,1.872635076
433,5.316813821,4.302634328
171,5.316954807,1.461055039
440,5.320791609,4.078770738
438,5.323095817,4.059503949
3282,5.329931207,6.577428348
3401,5.333717273,5.262242891
548,5.343385905,4.517613046
3435,5.345273963,5.864264216
1122,5.349068472,3.505496084
3415,5.351450419,5.88129023
458,5.357243692,4.751456083
1540,5.360165504,9.666415466
538,5.360235055,4.103508305
3300,5.361546761,6.837350197
1123,5.367206174,3.227727479
3404,5.367589337,5.536149331
462,5.368291129,4.907710697
1126,5.376243587,3.07804727
1124,5.376831156,3.457887732
3393,5.377661897,5.909660187
3304,5.37956089,6.393828292
2986,5.390684561,8.257757195
3281,5.391188988,6.957831735
1075,5.392418693,7.698381584
2262,5.393404846,2.772896625
476,5.395690833,4.039898352
2987,5.397490688,8.081926112
3418,5.39808519,5.759643471
3430,5.407837874,5.355017987
465,5.415958849,4.8316452
552,5.420194396,4.175475987
2975,5.421160519,8.577203681
1112,5.425835159,3.688205844
1525,5.427592865,9.416728787
1521,5.434366739,9.634929757
1190,5.437038781,7.536998212
453,5.438945142,4.515978578
3288,5.44239978,6.571226185
161,5.445195602,1.148572306
3420,5.446698762,5.872256374
2266,5.450839476,2.382113264
1116,5.452083557,3.33219722
3299,5.457852456,6.571904887
1530,5.466728316,9.625385204
3278,5.467181111,6.574700858
550,5.469547343,4.625224797
3284,5.473860697,6.780227
1132,5.479180944,3.48576209
174,5.479676908,1.931882836
160,5.484181191,1.320833367
1128,5.491928379,3.877880003
2981,5.500578704,8.832328707
3429,5.501597677,5.585190474
168,5.503874856,1.972204152
1125,5.509081398,3.996165585
1117,5.513233987,3.06558363
441,5.51696106,4.334700123
442,5.520576212,4.817768998
436,5.523008596,4.569990765
336,5.531469114,0.171453454
341,5.532767964,0.899131601
1115,5.534814242,3.680130556
2982,5.540270276,8.085378591
1090,5.55044321,3.01699383
447,5.552161463,4.741630984
2988,5.553923704,8.717305214
170,5.572295481,1.158487445
1071,5.575913066,7.617347693
554,5.577993995,4.524847498
3283,5.582662812,6.325158132
543,5.592102298,4.438963219
165,5.592711689,1.999790704
3405,5.605858576,5.104012296
460,5.608308513,4.627114329
1191,5.613937312,7.546669001
3417,5.623549201,5.416808656
443,5.625893923,5.001274879
1120,5.62787293,3.993203261
3400,5.628286967,5.311849093
450,5.630288059,4.62715234
3307,5.632126465,6.858789303
557,5.638529459,4.346695293
3293,5.639612708,6.75461432
467,5.646863196,4.98944033
549,5.647424416,4.0165038
1103,5.651825166,3.228633552
439,5.652541683,4.75877215
457,5.654346688,4.196893546
173,5.665607379,1.560349652
1183,5.670223409,7.664915239
172,5.671949448,1.132003255
164,5.67805328,1.567085677
2263,5.680142647,2.245987222
3285,5.68701397,6.55736163
1127,5.693267065,3.883936069
2974,5.694865058,8.29837028
3279,5.704456498,6.300476518
1131,5.714078082,3.415234335
1074,5.719272603,7.840350524
340,5.723321883,0.434810477
1129,5.727117707,3.506837461
1078,5.737305066,7.109795272
456,5.738143918,4.788290679
1073,5.747493977,7.277363052
1104,5.747905195,3.188171249
1529,5.748269175,9.480999593
3403,5.752400175,5.968948805
1118,5.75340262,3.721015606
2255,5.755836598,2.347317635
1084,5.758890791,7.244817205
448,5.759587181,4.61864073
1518,5.7678039,9.880874645
452,5.769883573,4.384683172
3437,5.775919617,5.168787477
1528,5.777974302,9.187492414
3392,5.785375711,5.640052966
342,5.788112025,0.405002582
3398,5.789311364,5.144422681
337,5.790123127,0.500265526
3408,5.790801135,5.650736197
3291,5.792015344,6.583975131
1195,5.796146799,7.556205714
3306,5.79766542,6.594214395
555,5.798823966,4.367987359
1095,5.800617669,3.843832762
546,5.80435031,4.661480944
1184,5.815313538,7.775919121
163,5.820799546,1.532793031
1111,5.822716339,3.191019987
3414,5.828173806,5.847280309
1097,5.830996166,3.638866506
3286,5.831198466,6.373709995
1538,5.831672656,9.465155398
1101,5.836591838,3.207572924
1133,5.836922878,3.4633417
1527,5.84412291,9.066899651
2259,5.849355305,2.224884562
3416,5.853139774,5.640413113
1096,5.85353974,3.291814365
3426,5.857625247,5.55309401
1531,5.85875302,9.212222539
2989,5.859334341,8.699348292
1196,5.859463728,7.817514946
435,5.862707929,4.654228226
3411,5.862879243,5.128312834
3425,5.869687268,5.057430828
1107,5.869976271,3.337908013
3298,5.87934961,6.170104051
451,5.880672894,4.032615922
1193,5.882204711,7.881315458
2983,5.883491628,8.919634703
755,5.886057036,3.11831314
335,5.887294119,0.566446133
547,5.888015635,4.199869507
1077,5.889660967,7.119269955
2256,5.896516239,2.631477136
1532,5.897379499,9.088531078
1194,5.899684925,7.559853189
3295,5.903460448,6.268715172
1106,5.92182095,3.860849668
2254,5.923740692,2.194678642
2258,5.924960445,2.709398349
1110,5.930194318,3.979141385
159,5.930451993,1.171059511
2261,5.930612005,2.539335681
1539,5.931009071,9.906340333
3287,5.932822266,6.236593037
3289,5.936035891,6.641782296
3292,5.936355709,6.247614352
2267,5.943827942,2.571946012
3309,5.947300339,6.371337026
1105,5.955902628,3.343560366
1072,5.962529277,7.173906317
3413,5.963101544,5.273305423
1076,5.964477373,7.13707175
3297,5.969824582,6.031585813
1526,5.970784469,8.998369964
545,5.972855939,4.558657892
464,5.98008354,4.236148368
1189,5.982603686,7.553902159
1109,5.982770081,3.381168244
1119,5.990897428,3.944357116
166,5.998514143,1.444401266
2049,6.000515737,4.220787485
2906,6.013277721,2.863371288
1081,6.013442609,1.422535265
2869,6.022180188,2.126354872
1092,6.022744453,1.100113259
938,6.025960659,7.360871132
2862,6.026908533,2.630215132
2501,6.040514864,6.282765221
2048,6.042165428,4.652377216
2883,6.048924665,2.106276711
2409,6.055508388,4.001098289
2043,6.057115275,4.927092873
937,6.067978976,7.29006336
2792,6.070814341,5.467431132
1087,6.074056295,1.186539737
2057,6.085341712,4.19545764
2873,6.08722902,2.566129673
2931,6.087567097,5.258775993
2889,6.092031304,2.061162928
1089,6.096529198,1.833846965
1086,6.09772966,1.057640521
2794,6.10161954,5.086077202
2491,6.104571202,6.771688482
2770,6.111102041,5.240782764
2030,6.113697238,4.696958971
2495,6.119243758,6.76865768
2515,6.119398005,6.190015925
2797,6.124768657,5.636539739
935,6.13064356,7.91736747
936,6.130971743,7.662483915
2060,6.13143327,4.635893121
2499,6.140119343,6.273467319
2431,6.142075989,9.168841601
2479,6.146200929,8.371648375
2771,6.153831596,5.316422382
2497,6.153959833,6.969956627
2041,6.155894754,4.278326836
2050,6.168499663,4.388294209
2062,6.173866215,4.16050064
2870,6.174403001,2.299488684
572,6.186477215,3.503689133
2884,6.191662802,2.383381844
2892,6.193379706,2.551804007
2896,6.194963539,2.286089124
2437,6.20013436,9.230826114
2766,6.203350877,5.649983564
1093,6.205848232,1.541211215
2036,6.217308671,4.122298431
2487,6.221783634,6.860833726
1082,6.229000068,1.729873219
681,6.232542284,3.87989112
2882,6.242080085,2.377949653
561,6.244368823,3.869974542
2066,6.250127124,4.939196799
2525,6.252358498,6.630369854
2068,6.252985353,4.295731691
2900,6.255676647,2.920386284
2488,6.257887157,6.084936976
2881,6.260974027,2.845166065
2505,6.261048007,5.99208796
2791,6.263868173,5.491457895
2033,6.269922734,4.643981081
1091,6.270234067,1.839754093
2051,6.273521971,4.648640334
2069,6.273597009,4.191722408
2038,6.277005551,4.087676254
674,6.277155098,3.492316245
210,6.295397383,0.904457782
682,6.297305825,3.039245716
2500,6.298773294,6.047607174
2053,6.301018441,4.520185116
2786,6.302619848,5.734050751
2788,6.303980079,5.553909212
2777,6.309013139,5.762080803
2040,6.315860362,4.106065431
2872,6.316995479,2.65747131
571,6.318718077,3.856111602
2761,6.319928532,5.339033856
2907,6.322404719,2.78833534
2774,6.327646541,5.268223394
563,6.328451239,3.685493561
2769,6.3370445,5.331629239
2868,6.344495263,2.833701862
2784,6.345590272,5.047774029
222,6.35004513,0.641350299
684,6.353789938,3.638818655
2047,6.360929008,4.889478108
2877,6.363647961,2.061018469
2888,6.368091706,2.138762344
2522,6.373705446,6.653694647
2985,6.377002345,2.376114763
2056,6.388804153,4.769111495
1079,6.397215128,1.834186653
2874,6.399689071,2.333525768
2045,6.399692087,4.940476417
680,6.421422018,3.894017094
2054,6.421750148,4.562904596
2523,6.423066239,6.904841865
2498,6.429833777,6.963849972
559,6.434115764,3.438073014
2518,6.434285253,6.78527328
2787,6.439272046,5.431849342
2785,6.439408367,5.876310677
2493,6.442682107,6.629412711
2887,6.445035022,2.665480565
2478,6.445534734,8.639394571
2772,6.453671735,5.229460963
2866,6.458014822,2.345186471
220,6.465381963,0.553295158
2521,6.466342429,6.642006398
2512,6.46954625,6.27812699
2035,6.475588725,4.080569094
221,6.479480036,0.321962666
686,6.479873019,3.84457039
2504,6.491295933,6.084372786
2034,6.503572019,4.084634891
2407,6.50425053,4.304757294
2783,6.51170869,5.216396287
2530,6.518220308,6.041595085
2430,6.521526967,9.442586677
2435,6.532227743,9.900758132
